parent_molecule_chembl_id,pref_name,smiles,structure_image_url,pchembl_value,standard_type,standard_relation,standard_value,standard_units,role,best_target,targets_hit,n_targets_hit,assay_chembl_id,assay_type,confidence_score,assay_organism,molecule_chembl_id,target_chembl_id,TAG,standard_inchi_key
CHEMBL469119,,Cn1c(=O)c2[nH]c(-c3ccc(COC(=O)Nc4ccc(F)cc4)cc3)cc2n(C)c1=O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL469119.png,8.02,Ki,=,9.5,nM,antagonist,A2BR,A1R;A2AR;A2BR;A3R,4,CHEMBL976198,B,9,Homo sapiens,CHEMBL469119,CHEMBL255,A2BR,XOGGWMKIGUYGPC-UHFFFAOYSA-N
CHEMBL469136,,Cn1c(=O)c2[nH]c(-c3ccc(COC(=O)N4CCc5ccccc5C4)cc3)cc2n(C)c1=O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL469136.png,8.68,Ki,=,2.1,nM,antagonist,A2BR,A2AR;A2BR,2,CHEMBL976198,B,9,Homo sapiens,CHEMBL469136,CHEMBL255,A2BR,VSSYIBSAPKWPMX-UHFFFAOYSA-N
CHEMBL469324,,CC(=O)Nc1cc(-c2cccc(OC3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL469324.png,8.7,Ki,=,2,nM,antagonist,A2AR,A2AR,1,CHEMBL939476,B,9,Homo sapiens,CHEMBL469324,CHEMBL251,A2AR,KWXCLKIPZNZLAX-UHFFFAOYSA-N
CHEMBL469488,,CCC(=O)Nc1cc(N2CCC[C@@H]2COC)nc(-n2nc(C)cc2C)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL469488.png,8.23,Ki,=,5.9,nM,antagonist,A2AR,A1R;A2AR,2,CHEMBL987748,B,9,Homo sapiens,CHEMBL469488,CHEMBL251,A2AR,SIFGOPVTYSLYLX-CQSZACIVSA-N
CHEMBL469520,,CC(=O)Nc1cc(-c2cc(F)cc(O[C@@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL469520.png,8.7,Ki,=,2,nM,antagonist,A2AR,A2AR,1,CHEMBL939476,B,9,Homo sapiens,CHEMBL469520,CHEMBL251,A2AR,KNRXPSXSKMZADD-GOSISDBHSA-N
CHEMBL469673,,COc1ccc2c(c1)CCN(CCn1ncc3c1nc(N)n1nc(-c4ccco4)nc31)C2,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL469673.png,8.6,Ki,=,2.5,nM,antagonist,A2AR,A2AR,1,CHEMBL986416,F,9,Homo sapiens,CHEMBL469673,CHEMBL251,A2AR,DRWJPOTZQUCTJY-UHFFFAOYSA-N
CHEMBL469674,,COc1ccc2c(c1)CN(CCn1ncc3c1nc(N)n1nc(-c4ccco4)nc31)CC2,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL469674.png,8.49,Ki,=,3.2,nM,antagonist,A2AR,A2AR,1,CHEMBL986416,F,9,Homo sapiens,CHEMBL469674,CHEMBL251,A2AR,WOQYUHFMBSSZLC-UHFFFAOYSA-N
CHEMBL469760,,Nc1ccccc1C(=O)Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL469760.png,6.53,Ki,=,297,nM,antagonist,A2AR,A2AR,1,CHEMBL1010662,B,9,Homo sapiens,CHEMBL469760,CHEMBL251,A2AR,BNDHVTSLDFBAQM-UHFFFAOYSA-N
CHEMBL469874,,COCCOc1cccc2c1CN(CCn1ncc3c1nc(N)n1nc(-c4ccco4)nc31)C2,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL469874.png,8.15,Ki,=,7.1,nM,antagonist,A2AR,A2AR,1,CHEMBL986416,F,9,Homo sapiens,CHEMBL469874,CHEMBL251,A2AR,SBZVOYPDJJFXDY-UHFFFAOYSA-N
CHEMBL469876,,COc1ccc2c(c1)CN(CCn1ncc3c1nc(N)n1nc(-c4ccco4)nc31)C2,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL469876.png,8.27,Ki,=,5.4,nM,antagonist,A2AR,A2AR,1,CHEMBL986416,F,9,Homo sapiens,CHEMBL469876,CHEMBL251,A2AR,CMGVRLPXTCGYEI-UHFFFAOYSA-N
CHEMBL469877,,Nc1nc2c(cnn2CCN2CCc3ccccc3C2)c2nc(-c3ccco3)nn12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL469877.png,8.39,Ki,=,4.1,nM,antagonist,A2AR,A2AR,1,CHEMBL986416,F,9,Homo sapiens,CHEMBL469877,CHEMBL251,A2AR,OTQDGXDYTSLVAQ-UHFFFAOYSA-N
CHEMBL469879,,Nc1nc2c(cnn2CCN2CCc3ncc(-c4ccccc4)cc3C2)c2nc(-c3ccco3)nn12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL469879.png,7.75,Ki,=,17.9,nM,antagonist,A2AR,A2AR,1,CHEMBL986416,F,9,Homo sapiens,CHEMBL469879,CHEMBL251,A2AR,STSFNYOXZHOPBF-UHFFFAOYSA-N
CHEMBL469893,,Nc1nc2c(cnn2CCN2CCc3ncc(C4CC4)cc3C2)c2nc(-c3ccco3)nn12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL469893.png,8.72,Ki,=,1.9,nM,antagonist,A2AR,A2AR,1,CHEMBL986416,F,9,Homo sapiens,CHEMBL469893,CHEMBL251,A2AR,RBQLDUMEVCNBFA-UHFFFAOYSA-N
CHEMBL469962,,COc1c(F)cccc1-c1cc(NC(C)=O)nc(-n2nc(C)cc2C)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL469962.png,8.52,Ki,=,3,nM,antagonist,A2AR,A2AR,1,CHEMBL939476,B,9,Homo sapiens,CHEMBL469962,CHEMBL251,A2AR,TWKAKKMODJNAHL-UHFFFAOYSA-N
CHEMBL469963,,CC(=O)Nc1cc(-c2cccc(O)c2)nc(-n2nc(C)cc2C)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL469963.png,8.7,Ki,=,2,nM,antagonist,A2AR,A2AR,1,CHEMBL939476,B,9,Homo sapiens,CHEMBL469963,CHEMBL251,A2AR,RBRREHKGVIAYOX-UHFFFAOYSA-N
CHEMBL469964,,CC(=O)Nc1cc(-c2cccc(OCCN(C)C)c2)nc(-n2nc(C)cc2C)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL469964.png,8.3,Ki,=,5,nM,antagonist,A2AR,A2AR,1,CHEMBL939476,B,9,Homo sapiens,CHEMBL469964,CHEMBL251,A2AR,QDJLUTOVYOOCPC-UHFFFAOYSA-N
CHEMBL470087,,COc1cc2c(cc1OC)CN(CCn1ncc3c1nc(N)n1nc(-c4ccco4)nc31)C(C)C2,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL470087.png,8.72,Ki,=,1.9,nM,antagonist,A2AR,A2AR,1,CHEMBL986416,F,9,Homo sapiens,CHEMBL470087,CHEMBL251,A2AR,CQSMMVCSCDSVCG-UHFFFAOYSA-N
CHEMBL470088,,Nc1nc2c(cnn2CCN2CCc3ncc(Br)cc3C2)c2nc(-c3ccco3)nn12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL470088.png,8.8,Ki,=,1.6,nM,antagonist,A2AR,A2AR,1,CHEMBL986416,F,9,Homo sapiens,CHEMBL470088,CHEMBL251,A2AR,YHFOKFNTOSKBLQ-UHFFFAOYSA-N
CHEMBL470089,,COCCOc1cnc2c(c1)CN(CCn1ncc3c1nc(N)n1nc(-c4ccco4)nc31)CC2,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL470089.png,8.51,Ki,=,3.1,nM,antagonist,A2AR,A2AR,1,CHEMBL986416,F,9,Homo sapiens,CHEMBL470089,CHEMBL251,A2AR,WTVGRQMKZKEDRJ-UHFFFAOYSA-N
CHEMBL470146,,CC(=O)Nc1cc(-c2cccc(O[C@@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL470146.png,8.4,Ki,=,4,nM,antagonist,A2AR,A2AR,1,CHEMBL939476,B,9,Homo sapiens,CHEMBL470146,CHEMBL251,A2AR,KWXCLKIPZNZLAX-LJQANCHMSA-N
CHEMBL470355,,CC(=O)Nc1cc(-c2cccc(CO[C@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL470355.png,7.14,Ki,=,73,nM,antagonist,A2AR,A2AR,1,CHEMBL939476,B,9,Homo sapiens,CHEMBL470355,CHEMBL251,A2AR,HQGPRKKHKJMXJP-FQEVSTJZSA-N
CHEMBL470942,,Nc1nc(N(CCN2CCN(c3ccc(F)cc3F)CC2)CC2CC2)cc2nc(-c3ccco3)nn12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL470942.png,9.52,Ki,=,0.3,nM,antagonist,A2AR,A2AR,1,CHEMBL1024667,B,9,Homo sapiens,CHEMBL470942,CHEMBL251,A2AR,UUUUCFGJWJWDEN-UHFFFAOYSA-N
CHEMBL471419,,O=C(Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1)c1ccccc1I,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL471419.png,6.99,Ki,=,103,nM,antagonist,A3R,A3R,1,CHEMBL1010663,B,9,Homo sapiens,CHEMBL471419,CHEMBL256,A3R,YSCPEERCUFWGJO-UHFFFAOYSA-N
CHEMBL471553,,COCCOc1ccc2c(c1)CCN(CCn1ncc3c1nc(N)n1nc(-c4ccco4)nc31)CC2,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL471553.png,8.7,Ki,=,2,nM,antagonist,A2AR,A2AR,1,CHEMBL986416,F,9,Homo sapiens,CHEMBL471553,CHEMBL251,A2AR,ZVMSMWQJEBVKMH-UHFFFAOYSA-N
CHEMBL471554,,Nc1nc2c(cnn2CCN2CCc3ncccc3C2)c2nc(-c3ccco3)nn12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL471554.png,8.32,Ki,=,4.8,nM,antagonist,A2AR,A2AR,1,CHEMBL986416,F,9,Homo sapiens,CHEMBL471554,CHEMBL251,A2AR,OQCSYAZJULLDGN-UHFFFAOYSA-N
CHEMBL471613,,Nc1ccc(C(=O)Nc2nc(-c3ccccc3)nc3c2nnn3Cc2ccccc2)cc1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL471613.png,6.03,Ki,=,926,nM,antagonist,A3R,A3R,1,CHEMBL1010663,B,9,Homo sapiens,CHEMBL471613,CHEMBL256,A3R,LXFNZWVXJCVKEK-UHFFFAOYSA-N
CHEMBL471614,,Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL471614.png,6.83,Ki,=,147,nM,antagonist,A2AR,A2AR,1,CHEMBL1010662,B,9,Homo sapiens,CHEMBL471614,CHEMBL251,A2AR,MYSWGJASKRUDKS-UHFFFAOYSA-N
CHEMBL471853,,CCN1CCC(Oc2cccc(-c3cc(NC(C)=O)nc(-n4nc(C)cc4C)n3)c2)C1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL471853.png,8.52,Ki,=,3,nM,antagonist,A2AR,A2AR,1,CHEMBL939476,B,9,Homo sapiens,CHEMBL471853,CHEMBL251,A2AR,QKABAKISDAYKRP-UHFFFAOYSA-N
CHEMBL471923,,Nc1nc2c(cnn2CCN2Cc3ccccc3C2)c2nc(-c3ccco3)nn12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL471923.png,7.83,Ki,=,14.7,nM,antagonist,A2AR,A2AR,1,CHEMBL986416,F,9,Homo sapiens,CHEMBL471923,CHEMBL251,A2AR,ITVVLTZOGNJXPY-UHFFFAOYSA-N
CHEMBL471924,,COc1cccc2c1CN(CCn1ncc3c1nc(N)n1nc(-c4ccco4)nc31)C2,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL471924.png,8.22,Ki,=,6,nM,antagonist,A2AR,A2AR,1,CHEMBL986416,F,9,Homo sapiens,CHEMBL471924,CHEMBL251,A2AR,XFWXNSGRFYLZFS-UHFFFAOYSA-N
CHEMBL471974,,COc1ccc(CCCc2cc3nc(-c4ccco4)nn3c(N)n2)cc1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL471974.png,7.94,Ki,=,11.5,nM,antagonist,A2AR,A2AR,1,CHEMBL1024667,B,9,Homo sapiens,CHEMBL471974,CHEMBL251,A2AR,BPYGIENYELRRQQ-UHFFFAOYSA-N
CHEMBL471975,,COc1ccc(CN(C)c2cc3nc(-c4ccco4)nn3c(N)n2)cc1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL471975.png,7.34,Ki,=,46,nM,antagonist,A2AR,A2AR,1,CHEMBL1024667,B,9,Homo sapiens,CHEMBL471975,CHEMBL251,A2AR,YXQPLYXKTAAKSE-UHFFFAOYSA-N
CHEMBL471976,,COc1ccc(CCCN(C)c2cc3nc(-c4ccco4)nn3c(N)n2)cc1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL471976.png,8.24,Ki,=,5.7,nM,antagonist,A2AR,A2AR,1,CHEMBL1024667,B,9,Homo sapiens,CHEMBL471976,CHEMBL251,A2AR,WVJKOONXHGNBES-UHFFFAOYSA-N
CHEMBL472026,,CC(=O)Nc1cc(-c2cccc(OC3CCCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL472026.png,9,Ki,=,1,nM,antagonist,A2AR,A2AR,1,CHEMBL939476,B,9,Homo sapiens,CHEMBL472026,CHEMBL251,A2AR,UUVIEOWDBDXRFC-UHFFFAOYSA-N
CHEMBL472063,,CC(=O)Nc1cc(-c2cccc(OC3CCN(C(C)C)C3)c2)nc(-n2nc(C)cc2C)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL472063.png,8.52,Ki,=,3,nM,antagonist,A2AR,A2AR,1,CHEMBL939476,B,9,Homo sapiens,CHEMBL472063,CHEMBL251,A2AR,UAVPYOCGCXNBPX-UHFFFAOYSA-N
CHEMBL472110,,Nc1nc2c(cnn2CCN2CCc3ccccc3CC2)c2nc(-c3ccco3)nn12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL472110.png,8.7,Ki,=,2,nM,antagonist,A2AR,A2AR,1,CHEMBL986416,F,9,Homo sapiens,CHEMBL472110,CHEMBL251,A2AR,AXJYZMUVADCUOK-UHFFFAOYSA-N
CHEMBL472111,,Nc1nc2c(cnn2CCN2CCc3ccc([N+](=O)[O-])cc3CC2)c2nc(-c3ccco3)nn12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL472111.png,9.15,Ki,=,0.7,nM,antagonist,A2AR,A2AR,1,CHEMBL986416,F,9,Homo sapiens,CHEMBL472111,CHEMBL251,A2AR,FWZQSNQBDAECAU-UHFFFAOYSA-N
CHEMBL472112,,Nc1nc2c(cnn2CCN2CCc3ccc(Br)cc3CC2)c2nc(-c3ccco3)nn12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL472112.png,8.96,Ki,=,1.1,nM,antagonist,A2AR,A2AR,1,CHEMBL986416,F,9,Homo sapiens,CHEMBL472112,CHEMBL251,A2AR,BYBYOCSOAACENO-UHFFFAOYSA-N
CHEMBL472114,,COc1ccc2c(c1)CCN(CCn1ncc3c1nc(N)n1nc(-c4ccco4)nc31)CC2,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL472114.png,8.72,Ki,=,1.9,nM,antagonist,A2AR,A2AR,1,CHEMBL986416,F,9,Homo sapiens,CHEMBL472114,CHEMBL251,A2AR,BVHMBGRGSSKLPD-UHFFFAOYSA-N
CHEMBL472447,,O=C(Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1)c1ccccc1C(F)(F)F,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL472447.png,6.25,Ki,=,560,nM,antagonist,A3R,A3R,1,CHEMBL1010663,B,9,Homo sapiens,CHEMBL472447,CHEMBL256,A3R,PUOVAVKOOOIDSE-UHFFFAOYSA-N
CHEMBL472460,,CC(=O)Nc1cc(-c2cc(F)cc(OC3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL472460.png,9,Ki,=,1,nM,antagonist,A2AR,A2AR,1,CHEMBL939476,B,9,Homo sapiens,CHEMBL472460,CHEMBL251,A2AR,KNRXPSXSKMZADD-UHFFFAOYSA-N
CHEMBL472684,,COc1cc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)ccc1OCCN(C)C,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL472684.png,6.22,Ki,=,600,nM,antagonist,A2AR,A2AR,1,CHEMBL1014640,B,9,Homo sapiens,CHEMBL472684,CHEMBL251,A2AR,SVMXCMXOKKBEET-UHFFFAOYSA-N
CHEMBL472883,,COc1cc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)ccc1OCCN1CCCCC1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL472883.png,6.16,Ki,=,700,nM,antagonist,A2AR,A2AR,1,CHEMBL1014640,B,9,Homo sapiens,CHEMBL472883,CHEMBL251,A2AR,UDUDPDCSVFAFFL-UHFFFAOYSA-N
CHEMBL472886,,O=C(NCCc1ccccc1)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL472886.png,6.36,Ki,=,436.52,nM,antagonist,A3R,A3R,1,CHEMBL1006578,B,9,Homo sapiens,CHEMBL472886,CHEMBL256,A3R,PSOXNKBDPMUBIO-CMCWBKRRSA-N
CHEMBL472951,,COc1ccccc1Cn1c(=O)n(-c2cccc(C)c2)c2nc(NC3CC3)ncc21,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL472951.png,6.5,Ki,=,316,nM,antagonist,A2AR,A2AR,1,CHEMBL1018640,B,9,Homo sapiens,CHEMBL472951,CHEMBL251,A2AR,NFNDSYDEZWGWHU-UHFFFAOYSA-N
CHEMBL473431,,CCN(CCN1CCN(c2ccc(F)cc2F)CC1)c1cc2nc(-c3ccco3)nn2c(N)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL473431.png,9.05,Ki,=,0.9,nM,antagonist,A2AR,A2AR,1,CHEMBL1024667,B,9,Homo sapiens,CHEMBL473431,CHEMBL251,A2AR,NNNNMFPJHIXPES-UHFFFAOYSA-N
CHEMBL473439,,CCN(CCN1CCN(c2ccc(OCCOC)cc2)CC1)c1cc2nc(-c3ccco3)nn2c(N)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL473439.png,8.82,Ki,=,1.5,nM,antagonist,A2AR,A2AR,1,CHEMBL1024667,B,9,Homo sapiens,CHEMBL473439,CHEMBL251,A2AR,KBIMGEJHWYCQBO-UHFFFAOYSA-N
CHEMBL473440,,COCCOc1ccc(N2CCN(CCN(CCOC)c3cc4nc(-c5ccco5)nn4c(N)n3)CC2)cc1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL473440.png,9.15,Ki,=,0.7,nM,antagonist,A2AR,A2AR,1,CHEMBL1024667,B,9,Homo sapiens,CHEMBL473440,CHEMBL251,A2AR,YZQMIVUZSCWMIB-UHFFFAOYSA-N
CHEMBL473502,,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4C)nc(Cl)nc32)[C@H](O)[C@@H]1O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL473502.png,8.6,Ki,=,2.512,nM,antagonist,A3R,A3R,1,CHEMBL1006578,B,9,Homo sapiens,CHEMBL473502,CHEMBL256,A3R,XCUODFVXDVCBED-QCUYGVNKSA-N
CHEMBL473648,,O=c1n(-c2ccccc2)nc2c(NC3CCCCC3)nc3ncccc3n12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL473648.png,7.81,Ki,=,15.5,nM,antagonist,A3R,A2AR;A3R,2,CHEMBL1012734,B,9,Homo sapiens,CHEMBL473648,CHEMBL256,A3R,JIBITRQNBXVGNX-UHFFFAOYSA-N
CHEMBL473649,,O=c1n(-c2ccccc2)nc2c(NC3CCCC3)nc3ncccc3n12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL473649.png,8.08,Ki,=,8.4,nM,antagonist,A3R,A2AR;A3R,2,CHEMBL1012734,B,9,Homo sapiens,CHEMBL473649,CHEMBL256,A3R,NWDKFYOWSMUWPD-UHFFFAOYSA-N
CHEMBL473650,,O=C(Nc1nc2ncccc2n2c(=O)n(-c3ccccc3)nc12)c1ccccc1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL473650.png,7.15,Ki,=,70.3,nM,antagonist,A3R,A3R,1,CHEMBL1012734,B,9,Homo sapiens,CHEMBL473650,CHEMBL256,A3R,AAGFKZWKWAMJNP-UHFFFAOYSA-N
CHEMBL473839,,O=C(Cc1ccccc1)Nc1nc2ncccc2n2c(=O)n(-c3ccccc3)nc12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL473839.png,7.93,Ki,=,11.7,nM,antagonist,A3R,A2AR;A3R,2,CHEMBL1012734,B,9,Homo sapiens,CHEMBL473839,CHEMBL256,A3R,PWWAJFDRORIJNJ-UHFFFAOYSA-N
CHEMBL4739973,,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)OCCCNC(=S)Nc4ccc(-c5c6ccc(=O)cc-6oc6cc(O)ccc56)c(C(=O)O)c4)cc3)n3nc(-c4ccco4)nc23)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL4739973.png,6.98,Ki,=,104,nM,antagonist,A3R,A2AR;A3R,2,CHEMBL4722820,B,9,Homo sapiens,CHEMBL4739973,CHEMBL256,A3R,LKXAEYHXGCKBKG-UHFFFAOYSA-N
CHEMBL4740116,,CCOC(=O)C(Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12)c1ccccc1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL4740116.png,9.51,Ki,=,0.306,nM,antagonist,A3R,A1R;A2AR;A3R,3,CHEMBL4673787,B,9,Homo sapiens,CHEMBL4740116,CHEMBL256,A3R,YWPXUUWVCDDDOD-UHFFFAOYSA-N
CHEMBL474016,,COc1ccc(-n2nc3c(NC(=O)c4ccccc4)nc4ncccc4n3c2=O)cc1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL474016.png,8.34,Ki,=,4.54,nM,antagonist,A3R,A3R,1,CHEMBL1012734,B,9,Homo sapiens,CHEMBL474016,CHEMBL256,A3R,ZUQSIVIEDRMHRP-UHFFFAOYSA-N
CHEMBL4740383,ETRUMADENANT,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3cccc(C(C)(C)O)n3)nn2)nc(N)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL4740383.png,9.07,Ki,=,0.8511,nM,antagonist,A2AR,A1R;A2AR;A2BR,3,CHEMBL5531819,F,9,Homo sapiens,CHEMBL4740383,CHEMBL251,A2AR,BUXIAWLTBSXYSW-UHFFFAOYSA-N
CHEMBL474058,,Nc1ncnc2c1nc(Br)n2CCO,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL474058.png,6.21,Ki,=,620,nM,antagonist,A2AR,A2AR,1,CHEMBL1211413,F,9,Homo sapiens,CHEMBL474058,CHEMBL251,A2AR,HPCQLQBYCLLETI-UHFFFAOYSA-N
CHEMBL4740961,,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)OCCCOCCOCCOCCCNC(=S)Nc4ccc(-c5c6ccc(=O)cc-6oc6cc(O)ccc56)c(C(=O)O)c4)cc3)n3nc(-c4ccco4)nc23)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL4740961.png,7.04,Ki,=,91.5,nM,antagonist,A2AR,A2AR;A3R,2,CHEMBL4722819,B,9,Homo sapiens,CHEMBL4740961,CHEMBL251,A2AR,PQBREZGPWVFSIR-UHFFFAOYSA-N
CHEMBL4741079,,OC[C@H]1O[C@@H](n2cnc3c(Nc4ccc(CN=C=S)cc4)ncnc32)[C@H](O)[C@@H]1O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL4741079.png,7.7,EC50,=,19.95,nM,agonist,A1R,A1R;A2AR;A2BR;A3R,4,CHEMBL4719836,B,9,Homo sapiens,CHEMBL4741079,CHEMBL226,A1R,PEDLBCRPVDJPRL-SCFUHWHPSA-N
CHEMBL4741163,,OC[C@H]1O[C@@H](n2cnc3c(NCCN=C=S)ncnc32)[C@H](O)[C@@H]1O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL4741163.png,6.8,EC50,=,158.49,nM,agonist,A1R,A1R,1,CHEMBL4719836,B,9,Homo sapiens,CHEMBL4741163,CHEMBL226,A1R,VFPVRXFIEFYLRW-QYVSTXNMSA-N
CHEMBL4741273,,Nc1nc(-c2ccc(S(N)(=O)=O)cc2)cn2c(=O)n(-c3ccccc3)nc12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL4741273.png,6.69,Ki,=,205,nM,antagonist,A1R,A1R;A2AR,2,CHEMBL4708442,B,9,Homo sapiens,CHEMBL4741273,CHEMBL226,A1R,NFFOARSMZVEQBA-UHFFFAOYSA-N
CHEMBL4741609,,NC(=O)Cc1cc(N2CCN(CCn3c(=O)sc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)c(F)cc1F,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL4741609.png,9.3,IC50,=,0.5,nM,antagonist,A2AR,A2AR,1,CHEMBL4701026,F,9,Homo sapiens,CHEMBL4741609,CHEMBL251,A2AR,SGVRZSJMQKGITO-UHFFFAOYSA-N
CHEMBL4742132,,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CC=CCC3)nc12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL4742132.png,8.62,Ki,=,2.4,nM,antagonist,A2AR,A1R;A2AR,2,CHEMBL4737366,B,9,Homo sapiens,CHEMBL4742132,CHEMBL251,A2AR,SJFBTOOXZLJLKA-UHFFFAOYSA-N
CHEMBL4742689,,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NC)cc(C#Cc4ccc(F)s4)nc32)[C@H](O)[C@@H]1O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL4742689.png,7.58,Ki,=,26.6,nM,antagonist,A3R,A3R,1,CHEMBL4731030,B,9,Homo sapiens,CHEMBL4742689,CHEMBL256,A3R,WXXFKKWTNMXWEC-CYJAXWMASA-N
CHEMBL4743059,,CC(C)[C@@H](Nc1nc(I)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(CO)C[C@H]12)C1CC1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL4743059.png,7.51,Ki,=,30.7,nM,antagonist,A1R,A1R,1,CHEMBL5628124,B,9,Homo sapiens,CHEMBL4743059,CHEMBL226,A1R,QRTOZRNSWLTZJK-XRPRFISDSA-N
CHEMBL474310,,Cc1ccccc1CNc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](C(=O)NC2CC2)[C@@H](O)[C@H]1O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL474310.png,7.56,Ki,=,27.54,nM,antagonist,A3R,A3R,1,CHEMBL1006578,B,9,Homo sapiens,CHEMBL474310,CHEMBL256,A3R,LWLNKCPGJOMTIG-KSVNGYGVSA-N
